lsa_0,lsa_1,rating,month,review_age_days,location_freq,title_len,word_count,avg_word_len,sentiment,sentiment_extremity,is_helpful
0.2450582691974936,-0.13606513197166734,4,3,35,958,24,26,8.884615384615385,0.9352,0.9352,1
0.16094860250988727,0.1426952614005056,5,3,38,958,73,86,11.325581395348838,0.3915,0.3915,1
0.19114361973733754,0.08014938315062764,5,10,201,5,41,23,8.869565217391305,0.9382,0.9382,0
0.14793257458100445,0.0016931796190915067,3,4,8,958,20,47,11.361702127659576,-0.944,0.944,1
0.3058589830080043,0.03934894003817551,5,11,524,958,19,136,12.102941176470589,0.9887,0.9887,1
0.2009027244843433,-0.06840659196274505,4,9,1335,11,8,15,11.2,0.3481,0.3481,0
0.2289958440244597,-0.10939603021678294,3,4,5,958,48,61,11.721311475409836,0.8555,0.8555,0
0.27149509205257716,-0.15740267193159724,5,9,2799,38,18,8,4.5,0.7003,0.7003,0
0.14934130304643953,0.10705873588240938,5,2,77,958,34,49,8.857142857142858,0.9515,0.9515,1
0.19711750958601026,0.03613613271414074,5,4,3,97,35,55,10.2,0.9905,0.9905,0
0.10943526949240376,-0.03374764020216709,5,3,35,32,16,3,6.666666666666667,0.6697,0.6697,0
0.20254616790346094,0.19829533516820508,5,4,10,958,8,9,7.444444444444445,0.7703,0.7703,1
0.20095366226220265,0.1279448562389047,4,12,123,958,68,107,10.074766355140186,0.9798,0.9798,1
0.20725628414220276,0.009558349829590303,5,12,135,958,26,90,11.677777777777775,0.9665,0.9665,1
0.16400253423006728,0.04228616258539049,5,4,26,958,13,11,8.272727272727273,0.8625,0.8625,0
0.22370046450228995,-0.21261747933185568,5,4,15,958,15,19,10.421052631578949,0.9057,0.9057,1
0.2871153837211332,0.04922887407373735,5,9,214,2,5,2,2.5,0.6249,0.6249,0
0.10308718346241527,0.11674775204943104,5,6,1780,97,21,13,8.538461538461538,-0.296,0.296,0
0.16633927056124095,0.03980108998768883,5,4,22,958,22,44,10.068181818181818,0.9324,0.9324,0
0.22609368981638323,0.0009575909683540566,4,4,5,958,27,69,12.0,0.9769,0.9769,0
0.34764773820292283,-0.32236548904018586,5,7,291,958,51,116,10.379310344827584,0.9903,0.9903,1
0.23504427933297226,-0.22539203727123736,5,2,65,958,29,49,10.591836734693878,0.9727,0.9727,1
0.21063770178913216,-0.10174151980512215,5,3,47,958,14,23,10.695652173913045,0.9245,0.9245,0
0.154480623279715,-0.1554547882436809,5,4,11,958,10,15,12.133333333333333,0.7397,0.7397,0
0.12929530039809142,0.04214152749644461,5,4,30,97,13,5,4.8,0.6573,0.6573,0
0.15746490931561474,-0.07570943010957949,5,4,18,958,12,18,9.444444444444445,0.9286,0.9286,1
0.18279526837784624,0.14997699870742673,5,4,7,958,57,75,9.453333333333331,0.9549,0.9549,1
0.1932091509186308,-0.1420445578459493,5,4,18,958,24,125,11.76,0.9936,0.9936,1
0.14399031358726175,0.12034212579270133,4,3,32,958,17,41,11.51219512195122,0.6349,0.6349,0
0.13652150670934238,0.10618613997567308,5,4,21,958,52,80,10.775,0.9572,0.9572,1
0.21054413152898166,0.011355275015540333,5,4,26,958,16,40,10.35,0.9551,0.9551,1
0.23182358107172332,-0.23924153284129204,3,10,209,958,65,212,9.86320754716981,0.995,0.995,1
0.2314279428297053,0.006168269354891952,5,4,28,958,7,16,13.875,0.965,0.965,0
0.11739971388230594,0.12522682204977476,5,4,8,958,20,7,8.428571428571429,0.6249,0.6249,0
0.2075963118602813,-0.024443808954095925,5,3,32,958,11,33,9.303030303030305,0.9824,0.9824,1
0.2750200135228842,-0.01578215324039935,4,4,14,958,26,36,10.666666666666666,0.9549,0.9549,1
0.11897349727743121,-0.08549828004795704,5,11,524,32,15,11,9.909090909090908,0.7269,0.7269,0
0.22659094568021435,0.10893360676775683,5,4,12,958,10,18,9.0,0.9583,0.9583,0
0.24417806106228138,-0.016520497317897925,5,2,815,32,13,46,9.978260869565217,0.9648,0.9648,0
0.17670758732467418,0.3099600516993544,5,9,582,32,11,3,3.6666666666666665,0.4404,0.4404,0
0.18515138344691984,0.08376063753965672,5,3,39,958,16,24,10.5,0.9397,0.9397,1
0.2289798610249901,0.09200723244362755,5,3,54,32,38,39,8.41025641025641,0.9715,0.9715,0
0.040161497465284184,0.01666261658036787,2,4,8,958,11,13,12.461538461538462,-0.1779,0.1779,1
0.03037434063616072,0.05857094004776531,1,12,141,11,9,3,8.666666666666666,-0.4215,0.4215,0
