lsa_0,lsa_1,rating,year,month,day_of_week,location_freq,title_len,body_len,word_count,cluster_kmeans,cluster_dbscan,cluster_hac,is_helpful
0.1496306797388272,-0.0504821774920549,5,2026,4,6,1190,48,383,34,4,12,0,1
0.11166444927439735,-0.031221038548974227,5,2026,1,5,1190,36,186,22,4,-1,0,1
0.15989921405579596,-0.08662262789434047,5,2025,7,2,1190,42,1198,119,4,-1,0,1
0.14711093853095084,-0.05095756715091335,5,2026,4,5,1190,61,242,26,4,12,0,0
0.19847115192142453,-0.12000999488683481,4,2025,12,1,1190,68,1078,107,0,-1,0,1
0.06066644163809809,-0.031441702323042824,5,2026,4,0,1190,28,141,16,4,-1,0,0
0.18041407209960125,-0.12657526879375708,5,2024,1,3,1190,64,1403,150,0,-1,0,1
0.137328859350613,-0.10780474202537747,5,2026,2,0,1190,58,592,58,0,-1,0,1
0.14699998784593393,-0.06831495401291231,5,2026,4,6,1190,8,494,49,4,-1,0,0
0.19839610907550825,-0.0888561780698707,5,2026,3,0,1190,41,633,61,2,-1,0,1
0.16624840745436342,-0.09921803691742388,5,2026,4,2,1190,26,480,41,0,-1,0,0
0.2041680803445834,-0.07872496552832543,4,2026,4,5,1190,10,122,15,2,-1,2,0
0.12460470005976869,-0.08924693842065823,5,2026,3,5,1190,28,346,31,4,-1,0,0
0.21289799124864422,-0.002818298944207455,5,2026,3,0,1190,36,428,38,2,-1,4,1
0.17700540399479048,-0.04137639459365401,5,2026,3,2,1190,33,666,61,2,-1,0,1
0.21338005222904594,-0.07566369323717728,5,2026,4,5,1190,12,1347,115,2,-1,2,1
0.1731224149060257,-0.06692268623127792,5,2026,4,2,1190,68,735,59,2,-1,0,1
0.15723425246925932,-0.08905392440584721,5,2026,1,3,1190,92,1412,131,4,-1,0,1
0.18325452096883704,-0.09903378328307799,5,2026,4,6,1190,31,542,47,2,-1,0,0
0.21233432411991532,-0.06802876738887532,5,2026,4,5,1190,14,753,69,2,-1,2,1
0.1287160373209265,-0.043998971667281214,4,2026,3,6,1190,45,306,34,4,7,0,1
0.2073216165810956,0.005828888585451597,5,2026,4,0,1190,16,414,40,2,-1,4,1
0.22225206435009978,-0.04058264770142844,5,2026,4,3,1190,25,425,46,2,-1,2,1
0.14676658629806086,-0.13367736236060018,5,2026,4,2,1190,25,333,31,0,-1,1,1
0.19121566969937875,-0.16264528824339716,5,2026,3,4,1190,27,672,62,0,-1,1,1
0.1380037198675079,-0.11950734644490182,5,2026,3,1,1190,13,281,24,0,-1,0,1
0.1555385110622445,-0.08541919142100565,5,2026,1,3,1190,15,1506,128,4,-1,0,1
0.0978497797943881,-0.048443634730224686,4,2026,3,3,1190,12,55,8,4,-1,0,1
0.07543356926334609,-0.06923624365971881,5,2026,3,6,1190,26,242,18,4,-1,0,1
0.1786596316714022,-0.08253028240333889,5,2026,1,0,1190,65,930,90,2,1,0,1
0.184834662045083,-0.07119086059614402,5,2026,3,4,1190,42,895,80,2,-1,0,1
0.1679207301850738,-0.08310675088134593,5,2019,4,2,18,18,38,7,2,-1,0,0
0.1267767990914292,-0.09370496088262051,5,2018,4,0,122,86,804,81,4,-1,0,0
0.11330114827836486,-0.13355401933567765,5,2026,2,5,5,28,28,8,0,-1,0,0
0.1027613649172269,-0.13078972148618148,5,2021,3,5,8,20,174,19,0,-1,0,0
0.14849554097431927,-0.08264935527558927,5,2026,2,4,1190,40,597,62,4,11,0,1
0.174925153455815,-0.05352905946045013,5,2026,3,2,1190,47,394,42,2,-1,0,1
0.20836780751694728,-0.09751293370794221,5,2026,2,1,1190,34,144,17,2,-1,2,1
0.11319813636290262,-0.08845890713856223,5,2026,3,6,1190,34,111,19,4,-1,0,1
0.14732138398146627,-0.050584892195912015,5,2026,4,1,1190,26,753,62,4,12,0,0
0.176200935806473,0.013693055065482459,4,2026,2,2,1190,34,291,32,1,-1,4,1
0.10533404629505941,-0.03378576966620089,5,2026,2,4,1190,16,281,27,4,-1,0,0
0.13047718547588583,-0.08822811936895635,5,2025,9,6,1190,41,900,67,4,-1,0,1
0.23065923311701234,-0.14316250996365085,5,2026,4,2,1190,14,1378,131,0,-1,2,1
0.23091732943348484,-0.0630549504885952,5,2026,4,0,1190,21,229,26,2,9,2,1
0.24347206543586722,-0.13000660600186464,5,2026,3,5,1190,60,820,85,0,-1,2,1
0.2200734662133151,-0.08606860024215304,4,2026,3,0,1190,64,528,53,2,-1,2,1
0.14803880611806783,-0.08129886441698542,5,2026,4,0,1190,54,516,47,4,11,0,0
0.2139314846277556,-0.052364997957930044,5,2026,4,4,1190,33,160,22,2,-1,0,0
0.21750648111731213,-0.027229600748374893,5,2026,4,1,1190,24,308,31,2,-1,4,0
0.17199698794965568,-0.11275725309830939,4,2026,4,1,1190,21,516,42,0,-1,0,0
0.20774140485044815,-0.022835741231762536,5,2026,4,2,47,21,385,41,2,-1,4,0
0.23759898649219982,-0.1278672849932441,5,2026,3,2,122,53,784,80,0,-1,2,0
0.19756703286491467,-0.050545549163857534,5,2026,4,3,6,10,25,5,2,4,0,0
0.2166792317105238,-0.08315639894311894,5,2026,4,4,1190,52,744,71,2,-1,2,1
0.23981777279849514,-0.08809072745150617,5,2026,4,4,1190,41,2209,183,2,-1,2,1
0.20391732689111922,-0.05244506693205204,5,2026,4,4,1190,66,694,74,2,4,0,1
0.1403074778224787,-0.020294360287098256,4,2026,3,3,1190,30,519,37,4,-1,0,1
0.2532300125579672,-0.022416737147095044,5,2026,4,0,1190,42,564,55,2,-1,2,1
0.23771499939979346,-0.0989601654511557,5,2026,4,2,1190,34,412,44,2,-1,2,0
0.25018366247079715,-0.10464408826216755,5,2026,4,4,1190,83,694,66,2,-1,2,0
0.20280799082430448,-0.05042108122715083,3,2026,3,0,1190,32,1334,113,2,4,0,1
0.277322629245408,-0.12306544101794241,5,2026,3,2,43,24,551,48,2,-1,2,0
0.10930006157966149,-0.04923104892142884,5,2025,8,1,18,17,81,10,4,-1,0,0
0.23531294153905433,-0.20084915297530828,5,2026,4,6,1190,21,839,72,0,-1,1,1
0.20577036084300276,-0.24074899675852932,5,2026,3,4,1190,10,960,91,0,-1,1,1
0.15937817892999886,-0.17143417401918568,5,2026,4,2,1190,19,347,32,0,-1,1,0
0.14953960601042846,-0.1156609363340592,5,2026,4,2,1190,19,405,36,0,-1,0,0
0.18525962235354307,-0.1261094480178748,4,2026,2,3,1190,29,765,76,0,-1,0,1
0.1562229794394048,-0.11901770325629346,5,2026,1,2,1190,55,1236,98,0,10,0,1
0.23553336262333222,-0.12659315683311168,5,2026,4,5,1190,14,153,16,0,-1,2,0
0.18476543660786712,-0.20627071688413004,5,2026,4,2,1190,14,269,24,0,-1,1,0
0.0671063037013653,-0.05409824483134536,5,2025,9,1,24,25,25,6,4,-1,0,0
0.1470569292603174,0.02940354712731321,1,2024,4,0,14,16,53,7,1,-1,4,0
0.25115393524648416,-0.11558371095559752,5,2026,2,1,1190,63,845,85,2,-1,2,1
0.23105424977127553,-0.06958180656127548,5,2026,3,2,1190,32,872,72,2,-1,2,1
0.15874895444427733,-0.1194967232780184,5,2026,3,1,1190,36,547,51,0,10,0,1
0.09726568994532137,-0.07074276439343,5,2026,3,5,1190,41,871,76,4,-1,0,1
0.21869316512745432,-0.15502390081628217,4,2026,1,0,1190,36,460,42,0,-1,2,1
0.11291508735055217,-0.09865357260217457,5,2026,1,2,1190,79,1548,147,4,-1,0,1
0.2089752177971138,-0.21816349966237011,5,2026,3,3,1190,22,571,49,0,-1,1,1
0.09434618025528677,-0.012290692036424442,4,2026,3,1,1190,21,269,22,4,-1,0,1
0.11283390503899668,-0.045899866801529486,5,2026,2,0,122,42,94,11,4,-1,0,0
0.12767422585429697,0.018151834953105978,5,2025,10,1,14,4,37,5,4,-1,0,0
0.15619045411159438,-0.08036297314398429,5,2026,4,1,1190,30,768,71,4,-1,0,0
0.16528598018921276,-0.02328550303038105,5,2026,3,0,1190,30,862,79,4,-1,0,1
0.057998865709007225,-0.043673153368277234,5,2026,4,1,1190,27,46,9,4,-1,0,1
0.19245065161174205,-0.08749256165496934,5,2026,3,6,1190,32,250,28,2,-1,0,1
0.2048892128718933,-0.04976840626801034,5,2026,4,5,1190,23,84,13,2,4,0,1
0.19976856269340787,-0.048732804817885014,5,2026,4,0,1190,28,1076,99,2,4,0,1
0.15561502303113164,-0.05258593499724283,5,2026,4,1,1190,50,352,47,4,-1,0,1
0.11307648473020122,-0.11466413225149238,5,2026,4,6,1190,11,54,6,4,-1,0,1
0.0922766477866078,-0.004580586283089119,5,2026,4,1,122,10,8,3,4,-1,0,0
0.09872649417321917,0.053931321186104754,4,2026,4,3,122,5,101,12,1,-1,4,0
0.23119224434757368,-0.09153781700490947,5,2026,4,1,1190,28,625,56,2,19,2,1
0.2019109311253667,-0.1117720905813534,5,2026,3,6,1190,88,1532,152,0,-1,2,1
0.2254496134657977,-0.08998891597940588,5,2026,4,3,1190,12,1182,104,2,13,2,1
0.14649306537440723,-0.013160995229700169,5,2026,4,6,1190,62,192,22,4,-1,4,1
0.15022365315900993,-0.08475982276546559,5,2026,4,1,1190,9,256,30,4,11,0,1
0.18971670478993138,-0.07687465164823706,5,2026,4,3,1190,19,858,74,2,-1,0,1
0.19663497269194238,-0.07307766155363066,5,2026,4,0,1190,28,290,26,2,8,0,1
0.16530954884508706,-0.08210711426403926,5,2026,4,4,1190,29,1157,103,2,-1,0,1
0.22994118763081434,-0.12774793988258504,5,2026,3,0,122,48,1204,119,0,-1,2,0
0.2717320995251947,-0.00700097228303109,5,2026,3,3,122,13,56,9,2,-1,2,0
0.22764662792904503,-0.02659038804352644,5,2026,3,1,1190,32,883,80,2,-1,2,1
0.23862070807426944,0.045812803102227184,5,2026,3,6,1190,32,230,27,1,-1,4,1
0.18888181459271952,-0.06769874228812611,5,2026,3,1,1190,18,1007,80,2,-1,0,1
0.1310561357401617,0.009518448747946676,5,2026,4,5,1190,16,151,17,4,-1,4,1
0.2011254908017072,0.004483365464527184,5,2026,4,6,1190,18,130,17,2,-1,4,0
0.3031017583554215,-0.0312727743536779,4,2025,8,6,1190,47,2677,224,2,-1,2,1
0.19698528905179194,-0.09967405559090346,5,2026,4,4,1190,13,78,11,2,3,2,0
0.2361664978741064,0.04688117530284792,5,2026,4,4,1190,17,109,12,1,-1,4,0
0.1841725709304172,-0.0634133752042764,5,2025,12,2,122,32,1507,136,2,-1,0,0
0.3593451401679382,-0.04947454781562494,5,2025,4,2,122,56,1492,139,2,-1,2,0
0.19816267145857833,-0.019301108803896946,5,2025,12,3,1190,26,1051,90,2,17,4,1
0.2113336890384557,-0.009484592325042276,5,2025,12,3,1190,15,843,84,2,-1,4,1
0.2863317295891319,-0.046676986975173355,5,2026,4,6,1190,23,318,30,2,-1,2,0
0.23984171594248704,-0.01124074167816105,5,2026,1,3,1190,9,656,64,2,-1,2,1
0.20250548435444407,0.059113467521859774,4,2026,2,1,1190,12,128,15,1,-1,4,0
0.23469990065145804,0.0076261586893998316,5,2026,4,0,1190,11,110,12,2,-1,4,0
0.18306160840752517,-0.05315530664786516,5,2026,3,4,1190,19,132,16,2,-1,0,1
0.23198287950765795,0.0017778796140966347,5,2026,4,5,1190,7,222,16,2,-1,4,0
0.12593070790498628,0.0029453522274005516,5,2026,1,5,5,16,8,3,4,-1,0,0
0.2597547354986744,-0.01477114711718064,5,2026,1,4,122,38,1009,96,2,-1,2,0
0.15508046935306494,0.0843918365982695,5,2026,3,2,4,11,45,6,1,14,4,0
0.22346915325074596,-0.026673255973572178,5,2026,4,4,1190,16,484,53,2,-1,2,1
0.3002500712948141,-0.059559126165469024,5,2024,11,6,1190,19,1646,136,2,-1,2,1
0.1832307754221273,-0.07126451477374728,5,2026,4,0,1190,15,478,41,2,-1,0,1
0.2757607190351082,-0.005982717864419242,4,2026,4,5,1190,26,384,36,2,-1,2,1
0.2154143945418892,-0.031795502617840504,5,2026,4,2,1190,20,694,65,2,-1,4,1
0.2333293990970752,-0.038157010986542915,5,2026,4,4,1190,8,711,62,2,-1,2,1
0.18288228369294257,-0.08167360987006789,5,2026,4,5,1190,10,336,30,2,1,0,1
0.19689645655007762,-0.08601953500147097,4,2026,2,1,1190,58,1396,116,2,-1,0,1
0.21242034906457288,-0.0977477138116662,5,2024,3,3,47,19,738,67,2,5,2,0
0.2548387400459858,0.057284832250942025,5,2026,3,4,1190,53,448,42,1,-1,4,1
0.1786996165953827,-0.034186362858716866,5,2026,3,5,1190,23,390,38,2,-1,4,1
0.2281365898625119,-0.14553016090274418,5,2026,4,5,1190,23,1417,118,0,-1,2,0
0.18403344953951944,-0.09927079819441535,4,2025,8,0,1190,28,577,53,2,-1,0,1
0.18292805328524328,-0.07782615749665121,5,2026,4,1,1190,9,960,89,2,1,0,1
0.23716745717519103,-0.02631524653112154,5,2026,4,6,1190,10,351,29,2,-1,2,0
0.2398196350701179,-0.07594473002216015,3,2026,4,3,1190,73,823,76,2,-1,2,1
0.15896407501650836,-0.08232528935810213,4,2026,2,6,1190,27,1055,92,4,-1,0,1
0.23720675953772796,-0.22882644214942263,5,2026,4,5,1190,26,175,18,0,-1,1,1
0.11872747356158066,-0.12073341877270025,5,2026,4,5,1190,13,51,7,0,-1,0,1
0.06586376308218753,-0.10480498926212062,5,2026,4,6,1190,32,73,11,4,-1,0,1
0.2048693617670949,-0.1669758697346776,5,2026,3,2,1190,23,254,28,0,-1,1,1
0.1301813622114923,-0.15577820817237112,4,2026,3,1,1190,41,194,21,0,-1,0,1
0.21152801178795969,-0.004301789226520048,5,2026,4,1,1190,17,193,18,2,-1,4,0
0.12805198413295907,-0.1436896796397393,5,2026,3,6,1190,23,328,30,0,-1,0,1
0.1611811698786667,-0.1626790007982636,4,2026,4,5,1190,37,1070,86,0,-1,1,0
0.03511223760125422,-0.023343412537340465,4,2025,12,2,122,22,94,8,4,-1,0,0
0.11535024649189175,-0.08957597833660004,1,2025,7,1,14,6,73,9,4,-1,0,0
0.08007057865573051,-0.07459991689175587,5,2026,3,2,24,35,29,8,4,-1,0,0
0.11025315752085538,-0.13116284301846023,5,2026,3,2,47,14,88,9,0,-1,0,0
0.20238381653329843,-0.15128242160714017,5,2026,3,6,1190,34,707,69,0,20,1,0
0.17566680892629075,-0.11289327256748163,5,2026,2,4,1190,47,702,71,0,-1,0,0
0.2088263967809249,-0.044555272735821536,5,2026,3,1,1190,26,269,27,2,-1,0,0
0.11788215925227086,-0.0712982706984989,5,2026,4,2,1190,30,160,18,4,-1,0,0
0.18796749534446197,-0.08605896671043692,5,2026,4,1,1190,69,336,37,2,-1,0,1
0.1842274115034014,-0.02038332749624603,4,2025,7,3,1190,61,378,43,2,15,4,1
0.1900479004859575,-0.1396682915304995,5,2025,11,4,1190,32,766,69,0,-1,1,1
0.16457917631633215,-0.06126379705512452,5,2026,3,0,1190,57,199,20,4,-1,0,0
0.017074221467042894,0.011111650988629006,5,2025,10,0,47,19,14,4,4,-1,0,0
0.03845125955233181,-0.04256415369463968,1,2025,8,5,47,10,68,8,4,-1,0,0
0.020118410088319594,-0.013257708656067865,1,2025,7,2,47,30,60,10,4,-1,0,0
0.0190116980893374,-0.019593287375880397,1,2025,6,4,47,10,52,6,4,-1,0,0
0.16201278542385206,-0.03427313226154844,5,2026,4,0,1190,26,372,40,4,-1,0,1
0.3037174737015351,-0.08869120465551773,5,2026,4,5,1190,26,135,21,2,-1,2,1
0.15834226351795375,-0.045797606525239815,5,2026,4,1,1190,12,216,24,4,-1,0,1
0.23695867074548904,-0.12924040280223528,5,2026,4,3,1190,19,621,62,0,-1,2,1
0.16255522800348188,0.024446084191735072,4,2026,3,0,1190,12,59,9,1,-1,4,1
0.31452781039821154,-0.06134485631664523,5,2026,4,4,1190,26,362,35,2,-1,2,1
0.12121714864698654,-0.0030252496361511194,5,2026,4,0,1190,14,182,17,4,-1,0,0
0.1983866920595345,-0.06555735111562815,4,2026,3,6,1190,31,756,82,2,-1,0,1
0.2261649814148384,-0.08938265760371249,5,2026,3,0,43,38,328,39,2,13,2,0
0.08724079259470374,-0.026274092665872772,5,2024,11,1,19,21,76,8,4,-1,0,0
0.1838481559955821,-0.10943026765747069,5,2026,3,1,4,19,40,8,0,-1,0,0
0.1572803081097191,-0.030210039095527896,5,2025,8,4,14,13,560,46,4,18,0,0
0.2531667264360407,0.1422716424595565,5,2026,3,4,1190,62,333,40,3,-1,3,1
0.19828312054992359,0.06294335892314111,5,2026,4,1,1190,24,164,17,1,-1,4,1
0.21661852853932034,0.06224591320578787,5,2026,4,2,1190,12,243,23,1,-1,4,1
0.06362820947990522,0.08244973649679305,4,2026,4,5,1190,2,58,6,1,-1,4,1
0.18021117190561242,0.08546801340887178,5,2026,4,1,1190,57,975,99,1,-1,4,1
0.2746704566712108,0.1156613385865749,5,2026,3,0,1190,9,193,19,3,-1,3,1
0.2629861303931407,0.04444836802522127,5,2026,4,0,1190,27,194,24,1,-1,4,0
0.20315102887490954,0.07551953600192865,3,2026,3,4,1190,57,1277,113,1,-1,4,1
0.23917407727332418,0.20824373482468356,5,2026,4,0,1190,18,194,21,3,-1,3,1
0.25977957232829557,0.11675176471581092,5,2026,4,2,1190,14,813,73,3,-1,3,1
0.22733912975128345,0.11160394109291148,4,2026,3,0,1190,26,784,58,1,-1,3,1
0.21254105574911653,0.22126053242959343,5,2026,4,5,1190,15,378,33,3,-1,3,1
0.23229714762373882,0.15174674119961673,5,2026,4,4,1190,30,506,44,3,-1,4,1
0.16867604991377483,0.060594370497238134,5,2026,4,5,1190,43,553,51,1,-1,4,1
0.15302221163879492,0.09999685893682649,3,2026,3,6,1190,86,1090,88,1,-1,4,1
0.2933199572831911,0.19532358469911154,4,2026,4,6,1190,4,877,84,3,-1,3,1
0.026418269837884617,-0.010895754180709014,5,2025,5,1,24,25,67,8,4,-1,0,0
0.17377132435438877,0.11476321566407262,3,2025,9,3,24,20,311,33,1,-1,4,0
0.16904724746669028,0.20410734383518808,5,2025,12,2,43,21,33,5,3,-1,3,0
0.21929668044898315,0.17204583419160285,5,2026,4,4,1190,28,655,55,3,-1,3,1
0.2405491700314814,0.23299612523392338,5,2026,4,5,1190,22,100,13,3,-1,3,1
0.2023651118049167,0.2237247155292496,5,2026,4,1,1190,23,261,27,3,-1,3,1
0.24422295248924067,0.19451194887849824,4,2026,4,0,1190,8,116,11,3,-1,3,1
0.2008385205422017,0.05865381648128998,5,2026,4,3,1190,49,478,46,1,-1,4,1
0.2279227609956657,0.25619439056283894,5,2026,4,1,1190,20,88,12,3,-1,3,1
0.22375365288155483,0.17775011808993918,5,2026,4,4,1190,13,358,35,3,-1,3,1
0.19435272001932974,0.10289434159002872,5,2026,4,1,1190,17,433,35,1,-1,4,1
0.1819825434601255,0.05274142313180546,5,2026,4,6,1190,41,540,53,1,-1,4,1
0.15414024860834746,0.05512547444483122,5,2026,3,1,1190,31,273,25,1,-1,4,0
0.2393156352335853,0.12199407451241792,5,2026,3,6,1190,22,586,54,3,-1,3,1
0.25045307770494646,-0.06730602386833265,5,2026,3,1,1190,37,636,61,2,-1,2,1
0.13331544016276167,-0.0004505009803956717,5,2026,4,2,1190,46,249,28,4,-1,4,1
0.21873155388403576,0.013236717705668621,4,2026,2,5,1190,59,1117,108,2,-1,4,1
0.1772781684382488,0.004347688893201117,5,2026,4,3,1190,35,335,30,4,0,4,0
0.34994026572611664,0.13139646006626685,5,2026,4,1,1190,46,402,39,3,-1,3,1
0.1158234069000471,0.1128018286112304,5,2018,7,1,47,25,358,35,1,-1,4,0
0.20746105430654818,0.11546591342146016,5,2026,3,5,1190,23,1240,95,1,-1,4,1
0.25716268838960527,0.10147926580276104,5,2026,4,1,1190,24,796,83,1,-1,3,1
0.2461640195071409,0.2282148511482596,5,2026,4,6,1190,22,260,28,3,-1,3,1
0.18284114450538938,0.14449085387167268,4,2026,4,2,1190,35,519,50,1,16,4,1
0.19481465746660226,0.11670977355645068,5,2026,4,2,1190,12,352,27,1,-1,4,1
0.23318815952703378,0.197321089105933,5,2026,4,2,1190,36,397,39,3,-1,3,1
0.1905017694197762,0.23803275496739024,5,2026,4,2,1190,16,419,37,3,-1,3,1
0.1841541758918072,0.1439003214017748,4,2026,4,4,1190,22,483,43,1,16,4,1
0.25477933839603256,0.16331082907797634,5,2026,4,6,1190,42,611,59,3,-1,3,1
0.2241718029576995,0.1406077425789975,5,2026,3,5,1190,28,689,60,3,-1,4,1
0.1954258423577133,0.09228936478518175,5,2026,3,1,1190,21,319,35,1,-1,4,1
0.22955526577672491,0.08373291455595902,4,2026,3,2,1190,31,281,26,1,-1,3,1
0.1678676041435228,0.08653258242295461,5,2026,4,1,1190,15,113,11,1,-1,4,0
0.2786935688315612,0.15752325402215123,5,2026,3,4,1190,61,624,60,3,-1,3,1
0.20316189851816835,0.036369685696827816,5,2026,4,3,1190,37,192,23,1,-1,4,1
0.2697435374312699,0.10358378338846758,5,2018,9,6,47,18,36,8,3,-1,3,0
0.2254931723813055,0.04787281681309828,5,2021,5,5,43,20,28,6,1,-1,4,0
0.19676300851484854,0.10851128704410445,5,2026,3,5,1190,19,1497,127,1,-1,4,1
0.20565633967405136,0.13573170305292187,5,2026,4,1,1190,35,758,76,1,-1,4,1
0.19540392690990896,0.028964575290651932,4,2026,4,4,1190,12,578,52,1,-1,4,1
0.15651268163154264,0.0875663356917679,5,2026,4,4,1190,74,664,62,1,14,4,1
0.15161040926768168,0.026842672300558642,5,2026,4,1,1190,26,325,28,1,-1,4,1
0.20725566597939504,0.02457315028492771,5,2026,2,2,1190,41,2342,232,1,-1,4,1
0.24306951336005408,0.1421466810785848,4,2026,3,6,1190,14,1124,97,3,-1,3,1
0.20318618827342233,0.12532602636842036,5,2026,3,0,1190,26,805,75,1,-1,4,1
0.2086381615912097,0.3439595749860369,5,2026,3,1,122,11,39,5,3,-1,3,0
0.1596951244581674,0.15605518511115343,5,2026,1,4,122,40,114,16,1,-1,4,0
0.15096242351035444,0.1270133887449215,4,2025,11,0,122,14,842,69,1,-1,4,0
0.23509904555316544,0.07918446120162574,5,2026,1,5,1190,35,1584,136,1,-1,3,1
0.33803714057771317,0.11989938259298909,5,2026,3,3,1190,34,1122,114,3,-1,3,1
0.4339976982434235,0.23828932004057704,5,2026,4,3,1190,33,294,31,3,-1,3,1
0.2041153659880462,0.06659188273470543,4,2026,4,0,1190,55,447,49,1,-1,4,1
0.21004116577751378,0.10166719438026386,5,2026,4,6,1190,12,559,58,1,-1,4,1
0.32455967801236363,0.13840934068824412,5,2026,2,3,1190,46,1352,118,3,-1,3,1
0.4157164291988491,0.24152012211806795,5,2026,4,6,1190,36,294,31,3,-1,3,1
0.3632066388837982,0.24904013807739744,5,2026,4,6,1190,27,57,11,3,-1,3,1
0.19206908969192962,0.08692947863527577,5,2026,1,0,122,18,178,20,1,-1,4,0
0.21904274689860198,0.16003199834048523,5,2025,8,2,43,16,58,10,3,-1,4,0
0.20110888912269517,0.02910340627245056,5,2026,4,2,122,13,67,9,1,-1,4,0
0.29909030363696043,0.17314258877754782,5,2026,4,6,1190,45,963,91,3,-1,3,1
0.284361124255905,0.18333044149879432,5,2026,4,3,1190,46,116,18,3,-1,3,1
0.18862591011150817,0.1123441334525168,4,2026,4,5,1190,21,381,38,1,-1,4,1
0.25788468681954885,0.19926954069788005,5,2026,4,3,1190,12,119,13,3,-1,3,1
0.26402300455577393,0.15234055211026126,5,2026,4,6,1190,35,1549,139,3,-1,3,1
0.1328883005936077,0.09216130696943055,5,2026,4,0,1190,16,229,22,1,-1,4,0
0.2767395398634611,0.15088246889059212,5,2026,4,4,1190,17,228,26,3,-1,3,0
0.160889660704031,0.1259569244823416,4,2026,2,1,1190,9,288,26,1,-1,4,1
0.13853436185230533,0.06620281291471722,5,2025,5,1,24,5,14,3,1,-1,4,0
0.11386348926555198,0.14474680570790038,3,2025,1,6,122,14,63,6,1,-1,4,0
0.21917921947925043,0.08183115831273069,5,2025,9,6,1190,10,1542,144,1,-1,3,1
0.26265265312383623,0.18814324690737957,5,2026,4,2,1190,50,844,74,3,-1,3,1
0.24658977311525224,0.14048530723653677,5,2017,3,2,1190,74,1994,191,3,-1,3,1
0.18188854252608488,0.10879657203230012,4,2026,4,4,1190,47,876,72,1,-1,4,1
0.22984095475749838,0.1947956191550033,5,2026,4,1,1190,9,162,16,3,-1,3,0
0.17606310409780543,0.06370079694743357,5,2026,2,0,1190,25,830,80,1,-1,4,1
0.22592995812399014,0.11013914158858408,3,2026,4,0,1190,48,715,61,1,-1,3,0
0.20339146778127734,0.18469522257650178,5,2026,4,0,1190,24,469,40,3,-1,3,0
0.16244931377962063,0.15837459365618461,5,2019,8,3,122,17,140,13,1,-1,4,0
0.2402123393499211,0.1661994835618906,5,2021,6,6,122,6,789,63,3,-1,3,0
0.16354408111510702,0.11225621224407807,5,2020,5,1,122,18,420,37,1,-1,4,0
0.1091940787656218,0.07451241770435268,5,2026,4,0,43,4,10,2,1,-1,4,0
0.26627212860645016,0.20984853016734117,5,2026,4,2,1190,18,230,28,3,-1,3,1
0.25823547741663033,0.21627011079358455,5,2026,4,1,1190,41,386,36,3,-1,3,0
0.3504817723477502,0.17736994319155908,5,2026,4,6,1190,19,1067,108,3,-1,3,1
0.29560834042410783,0.06851315306142598,5,2026,4,1,1190,19,206,21,1,-1,4,0
0.050590130135134255,-0.01302867017719131,4,2026,3,4,1190,10,23,5,4,-1,0,1
0.2041442681795814,0.07517925357461017,5,2026,3,2,1190,17,316,39,1,-1,4,1
0.29808835503136655,0.13489158688981653,5,2026,3,6,1190,23,321,36,3,-1,3,1
0.21864961523699208,0.1883072414925159,5,2026,3,0,1190,36,149,24,3,-1,3,1
0.16244546238466626,0.07050620869944871,5,2021,6,0,122,11,101,10,1,-1,4,0
0.23785552571903062,0.11556219882848383,3,2022,4,4,43,33,270,26,1,-1,3,0
0.13756717278087868,0.1143677759358243,5,2026,2,5,122,16,31,6,1,-1,4,0
0.2606180002103917,0.13630097105155234,5,2026,3,1,1190,12,883,78,3,-1,3,1
0.23377657582177522,0.19906767022462127,5,2026,4,1,1190,9,454,40,3,-1,3,1
0.13714237459228373,0.08711048681131417,5,2026,4,5,1190,14,443,37,1,-1,4,1
0.21906522640298634,0.13470368617265022,4,2026,1,6,1190,37,999,91,3,-1,4,1
0.19495855139877435,0.19563843939157707,5,2026,3,5,1190,16,479,45,3,-1,3,1
0.24485796907535218,0.2557000142674455,3,2026,4,1,1190,20,491,33,3,-1,3,1
0.20608140177885106,0.13496066732817297,5,2026,4,5,1190,35,336,38,1,-1,4,1
0.1906001726387221,0.12053631443047931,4,2026,4,4,1190,18,407,40,1,-1,4,1
0.25095468869867904,0.23523760502872806,5,2026,3,3,43,13,419,34,3,-1,3,0
0.30346938181627287,0.2327139246613604,5,2026,4,3,122,27,215,26,3,-1,3,0
0.17671722140792095,0.14890425936835402,5,2026,4,3,43,26,187,20,1,-1,4,0
0.28159738964299963,0.02480965884916809,5,2024,12,0,1190,56,3180,260,2,-1,2,1
0.28710257245369064,0.07548407121279042,5,2011,3,0,1190,57,1562,132,1,-1,4,1
0.21112024532372692,0.001529059168593048,5,2026,4,1,1190,10,378,36,2,-1,4,0
0.18617500508870716,-0.019699945294713406,4,2011,6,1,1190,37,1509,121,2,15,4,1
0.10468467148946295,0.07571982187475107,5,2026,4,0,1190,23,180,18,1,-1,4,1
0.18109873668564672,0.13503327577354915,5,2026,3,0,1190,22,374,38,1,-1,4,1
0.16287272045352214,0.03868987778233407,3,2026,3,0,1190,13,572,50,1,-1,4,1
0.2386485144040044,0.11312751249336479,5,2026,4,4,1190,27,586,60,1,-1,3,1
0.06844692228630066,0.03584051431015527,5,2023,11,3,122,6,93,9,4,-1,4,0
0.15402319606942405,-0.04530544532398334,5,2020,6,2,47,13,256,25,4,-1,0,0
